time,swing_leg,x,z,step_length,step_duration
4.7540000000000004,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10400000000000009
4.866,left,0.324462890625,0.1094970703125,6.103515625e-05,0.11199999999999921
4.968,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
5.086,left,0.324462890625,0.1094970703125,6.103515625e-05,0.11800000000000033
5.192,left,0.324462890625,0.1094970703125,0.0,0.10599999999999987
5.296,left,0.324462890625,0.1094970703125,0.0,0.10400000000000009
5.398,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10199999999999942
5.5040000000000004,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10600000000000076
5.614,left,0.324462890625,0.1094970703125,0.0,0.10999999999999943
5.74,left,0.324462890625,0.10943603515625,6.103515625e-05,0.12600000000000033
5.854,left,0.324462890625,0.1094970703125,6.103515625e-05,0.11399999999999988
5.964,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11000000000000032
6.072,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10799999999999965
6.194,left,0.324462890625,0.1094970703125,0.0,0.12199999999999989
6.296,left,0.324462890625,0.1094970703125,0.0,0.10200000000000031
6.404,left,0.324462890625,0.1094970703125,0.0,0.10799999999999965
6.508,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10400000000000009
6.612,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10400000000000009
6.72,left,0.324462890625,0.1094970703125,0.0,0.10799999999999965
6.828,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10800000000000054
6.938,left,0.324462890625,0.10943603515625,0.0,0.10999999999999943
7.0440000000000005,left,0.324462890625,0.10943603515625,0.0,0.10600000000000076
7.152,left,0.324462890625,0.10943603515625,0.0,0.10799999999999965
7.258,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10599999999999987
7.36,left,0.324462890625,0.1094970703125,0.0,0.10200000000000031
7.474,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11399999999999988
7.588,left,0.324462890625,0.10943603515625,0.0,0.11399999999999988
7.692,left,0.324462890625,0.10943603515625,0.0,0.10400000000000009
7.7940000000000005,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
7.902,left,0.324462890625,0.1094970703125,0.0,0.10799999999999965
8.016,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11399999999999988
8.120000000000001,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10400000000000098
8.222,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10199999999999854
8.328,left,0.324462890625,0.10943603515625,0.0,0.10599999999999987
8.434000000000001,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10600000000000165
8.536,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10199999999999854
8.636000000000001,left,0.324462890625,0.109619140625,6.103515625e-05,0.10000000000000142
8.738,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10199999999999854
8.854000000000001,left,0.324462890625,0.1094970703125,6.103515625e-05,0.11600000000000144
8.964,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10999999999999943
9.066,left,0.324462890625,0.10943603515625,0.0,0.10200000000000031
9.17,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1039999999999992
9.274000000000001,left,0.324462890625,0.1094970703125,0.0,0.10400000000000098
9.384,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10999999999999943
9.5,left,0.324462890625,0.10943603515625,0.0001220703125,0.11599999999999966
9.602,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
9.706,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
9.806000000000001,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10000000000000142
9.908,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10199999999999854
10.012,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10400000000000098
10.116,left,0.324462890625,0.10955810546875,0.0001220703125,0.1039999999999992
10.216000000000001,left,0.324462890625,0.10943603515625,0.0001220703125,0.10000000000000142
10.322000000000001,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10599999999999987
10.428,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10599999999999987
10.534,left,0.324462890625,0.10943603515625,0.0,0.10599999999999987
10.638,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1039999999999992
10.742,left,0.324462890625,0.1094970703125,0.0,0.10400000000000098
10.844,left,0.324462890625,0.1094970703125,0.0,0.10199999999999854
10.954,left,0.324462890625,0.1094970703125,0.0,0.11000000000000121
11.058,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
11.162,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10400000000000098
11.268,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10599999999999987
11.370000000000001,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10200000000000031
11.478,left,0.324462890625,0.10943603515625,0.0001220703125,0.10799999999999876
11.586,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10800000000000054
11.688,left,0.324462890625,0.109619140625,0.0001220703125,0.10200000000000031
11.804,left,0.324462890625,0.10943603515625,0.00018310546875,0.11599999999999966
11.908,left,0.324462890625,0.10943603515625,0.0,0.1039999999999992
12.018,left,0.324462890625,0.10943603515625,0.0,0.11000000000000121
12.122,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1039999999999992
12.224,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
12.338000000000001,left,0.324462890625,0.10943603515625,0.0,0.11400000000000077
12.442,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1039999999999992
12.544,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
12.656,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1120000000000001
12.762,left,0.324462890625,0.1094970703125,0.0,0.10599999999999987
12.878,left,0.324462890625,0.1094970703125,0.0,0.11599999999999966
12.986,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10800000000000054
13.09,left,0.324462890625,0.10943603515625,0.0,0.1039999999999992
13.198,left,0.324462890625,0.10943603515625,0.0,0.10800000000000054
13.318,left,0.324462890625,0.1094970703125,6.103515625e-05,0.11999999999999922
13.422,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10400000000000098
13.526,left,0.32421875,0.109619140625,0.0002516543960948279,0.1039999999999992
13.63,left,0.32421875,0.109619140625,0.0,0.10400000000000098
13.734,left,0.324462890625,0.1094970703125,0.0002729575167846423,0.1039999999999992
13.856,left,0.324462890625,0.1094970703125,0.0,0.12199999999999989
13.96,left,0.324462890625,0.1094970703125,0.0,0.10400000000000098
14.064,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
14.166,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10200000000000031
14.27,left,0.324462890625,0.109619140625,6.103515625e-05,0.1039999999999992
14.376,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10599999999999987
14.488,left,0.324462890625,0.10943603515625,0.0001220703125,0.1120000000000001
14.594,left,0.324462890625,0.10943603515625,0.0,0.10599999999999987
14.696,left,0.324462890625,0.10955810546875,0.0001220703125,0.10200000000000031
14.812000000000001,left,0.324462890625,0.10943603515625,0.0001220703125,0.11600000000000144
14.914,left,0.324462890625,0.109375,6.103515625e-05,0.10199999999999854
15.02,left,0.324462890625,0.1094970703125,0.0001220703125,0.10599999999999987
15.124,left,0.324462890625,0.1094970703125,0.0,0.10400000000000098
15.246,left,0.324462890625,0.1094970703125,0.0,0.12199999999999989
15.35,left,0.324462890625,0.10943603515625,6.103515625e-05,0.1039999999999992
15.456,left,0.32421875,0.109619140625,0.00030517578125,0.10599999999999987
15.558,left,0.324462890625,0.10955810546875,0.0002516543960948279,0.10200000000000031
15.66,left,0.324462890625,0.10955810546875,0.0,0.10200000000000031
15.768,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10800000000000054
15.878,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10999999999999943
15.982000000000001,left,0.324462890625,0.10943603515625,0.0,0.10400000000000098
16.088,left,0.324462890625,0.10943603515625,0.0,0.10599999999999987
16.196,left,0.324462890625,0.10955810546875,0.0001220703125,0.10800000000000054
16.308,left,0.324462890625,0.1094970703125,6.103515625e-05,0.11199999999999832
16.408,left,0.32421875,0.109619140625,0.0002729575167846423,0.10000000000000142
16.51,left,0.324462890625,0.10955810546875,0.0002516543960948279,0.10200000000000031
16.626,left,0.324462890625,0.109375,0.00018310546875,0.11599999999999966
16.73,left,0.324462890625,0.1094970703125,0.0001220703125,0.1039999999999992
16.832,left,0.324462890625,0.1094970703125,0.0,0.10200000000000031
16.938,left,0.324462890625,0.10943603515625,6.103515625e-05,0.1059999999999981
17.046,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10800000000000054
17.150000000000002,left,0.324462890625,0.1094970703125,0.0,0.10400000000000276
17.256,left,0.324462890625,0.1094970703125,0.0,0.1059999999999981
17.358,left,0.324462890625,0.1094970703125,0.0,0.10200000000000031
17.46,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
17.566,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1059999999999981
17.674,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10800000000000054
17.794,left,0.324462890625,0.10943603515625,0.0,0.120000000000001
17.896,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
17.998,left,0.324462890625,0.109375,0.0001220703125,0.10200000000000031
18.1,left,0.324462890625,0.1094970703125,0.0001220703125,0.10200000000000031
18.206,left,0.324462890625,0.1094970703125,0.0,0.1059999999999981
18.306,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10000000000000142
18.408,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
18.51,left,0.324462890625,0.1094970703125,0.0,0.10200000000000031
18.616,left,0.324462890625,0.109375,0.0001220703125,0.1059999999999981
18.718,left,0.324462890625,0.1094970703125,0.0001220703125,0.10200000000000031
18.818,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10000000000000142
18.92,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
19.022000000000002,left,0.324462890625,0.1092529296875,0.000244140625,0.10200000000000031
19.124,left,0.324462890625,0.10943603515625,0.00018310546875,0.10199999999999676
19.228,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10400000000000276
19.346,left,0.324462890625,0.1094970703125,0.0,0.11799999999999855
19.46,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11400000000000077
19.562,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
19.676000000000002,left,0.324462890625,0.1094970703125,0.0,0.11400000000000077
19.794,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11799999999999855
19.898,left,0.324462890625,0.10955810546875,0.0001220703125,0.1039999999999992
20.0,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
20.106,left,0.324462890625,0.109375,0.0001220703125,0.10600000000000165
20.208000000000002,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
20.314,left,0.324462890625,0.10943603515625,0.0,0.1059999999999981
20.414,left,0.324462890625,0.10943603515625,0.0,0.10000000000000142
20.528,left,0.324462890625,0.109375,6.103515625e-05,0.11399999999999721
20.636,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10800000000000054
20.736,left,0.324462890625,0.10980224609375,0.0003662109375,0.10000000000000142
20.836000000000002,left,0.32373046875,0.11126708984375,0.0016377451007078539,0.10000000000000142
20.95,left,0.32373046875,0.111328125,6.103515625e-05,0.11399999999999721
21.054000000000002,left,0.32373046875,0.111328125,0.0,0.10400000000000276
21.156,left,0.324462890625,0.109375,0.0020859384143841627,0.10199999999999676
21.256,left,0.32421875,0.11004638671875,0.0007143981879101334,0.10000000000000142
21.358,left,0.323974609375,0.11065673828125,0.0006573687508709111,0.10200000000000031
21.466,left,0.323974609375,0.11065673828125,0.0,0.10800000000000054
21.588,left,0.323974609375,0.11053466796875,0.0001220703125,0.12199999999999989
21.7,left,0.323974609375,0.110595703125,6.103515625e-05,0.11199999999999832
21.804000000000002,left,0.323974609375,0.110595703125,0.0,0.10400000000000276
21.912,left,0.323974609375,0.110595703125,0.0,0.10799999999999699
22.022000000000002,left,0.323974609375,0.11053466796875,6.103515625e-05,0.11000000000000298
22.136,left,0.323974609375,0.11053466796875,0.0,0.11399999999999721
22.238,left,0.323974609375,0.11053466796875,0.0,0.10200000000000031
22.348,left,0.323974609375,0.11053466796875,0.0,0.10999999999999943
22.486,left,0.323974609375,0.110595703125,6.103515625e-05,0.13800000000000168
22.588,left,0.323974609375,0.11053466796875,6.103515625e-05,0.10200000000000031
22.696,left,0.323974609375,0.11053466796875,0.0,0.10800000000000054
22.802,left,0.323974609375,0.110595703125,6.103515625e-05,0.1059999999999981
22.904,left,0.323974609375,0.110595703125,0.0,0.10200000000000031
23.004,left,0.323974609375,0.11053466796875,6.103515625e-05,0.10000000000000142
23.118000000000002,left,0.323974609375,0.11053466796875,0.0,0.11400000000000077
23.224,left,0.323974609375,0.110595703125,6.103515625e-05,0.1059999999999981
23.338,left,0.323974609375,0.1104736328125,0.0001220703125,0.11400000000000077
23.46,left,0.323974609375,0.1104736328125,0.0,0.12199999999999989
23.584,left,0.323974609375,0.11053466796875,6.103515625e-05,0.12399999999999878
23.684,left,0.323974609375,0.11053466796875,0.0,0.10000000000000142
23.788,left,0.323974609375,0.11053466796875,0.0,0.1039999999999992
23.89,left,0.323974609375,0.11053466796875,0.0,0.10200000000000031
24.024,left,0.323974609375,0.1104736328125,6.103515625e-05,0.13400000000000034
24.136,left,0.323974609375,0.1104736328125,0.0,0.11199999999999832
24.258,left,0.323974609375,0.110595703125,0.0001220703125,0.12199999999999989
24.358,left,0.323974609375,0.11053466796875,6.103515625e-05,0.10000000000000142
24.458000000000002,left,0.323974609375,0.110595703125,6.103515625e-05,0.10000000000000142
24.562,left,0.323974609375,0.110595703125,0.0,0.1039999999999992
24.664,left,0.323974609375,0.110595703125,0.0,0.10200000000000031
24.774,left,0.323974609375,0.110595703125,0.0,0.10999999999999943
24.89,left,0.323974609375,0.11065673828125,6.103515625e-05,0.11599999999999966
25.002,left,0.323974609375,0.110595703125,6.103515625e-05,0.11199999999999832
25.112000000000002,left,0.323974609375,0.11053466796875,6.103515625e-05,0.11000000000000298
25.214000000000002,left,0.323974609375,0.110595703125,6.103515625e-05,0.10200000000000031
25.328,left,0.323974609375,0.11065673828125,6.103515625e-05,0.11399999999999721
25.46,left,0.323974609375,0.11077880859375,0.0001220703125,0.13200000000000145
25.560000000000002,left,0.323974609375,0.110595703125,0.00018310546875,0.10000000000000142
25.662,left,0.323974609375,0.1107177734375,0.0001220703125,0.10199999999999676
25.768,left,0.323974609375,0.11065673828125,6.103515625e-05,0.10600000000000165
25.876,left,0.323974609375,0.1107177734375,6.103515625e-05,0.10800000000000054
25.996000000000002,left,0.323974609375,0.11065673828125,6.103515625e-05,0.120000000000001
26.102,left,0.323974609375,0.11065673828125,0.0,0.1059999999999981
26.22,left,0.323974609375,0.11065673828125,0.0,0.11799999999999855
26.326,left,0.323974609375,0.110595703125,6.103515625e-05,0.10600000000000165
26.43,left,0.323974609375,0.110595703125,0.0,0.1039999999999992
26.538,left,0.323974609375,0.110595703125,0.0,0.10800000000000054
26.638,left,0.323974609375,0.11065673828125,6.103515625e-05,0.10000000000000142
26.746000000000002,left,0.323974609375,0.11065673828125,0.0,0.10800000000000054
26.858,left,0.323974609375,0.11065673828125,0.0,0.11199999999999832
26.964000000000002,left,0.323974609375,0.11065673828125,0.0,0.10600000000000165
27.084,left,0.323974609375,0.11065673828125,0.0,0.11999999999999744
27.184,left,0.323974609375,0.11065673828125,0.0,0.10000000000000142
27.288,left,0.323974609375,0.11065673828125,0.0,0.1039999999999992
27.39,left,0.323974609375,0.110595703125,6.103515625e-05,0.10200000000000031
27.494,left,0.323974609375,0.11065673828125,6.103515625e-05,0.1039999999999992
27.596,left,0.323974609375,0.11065673828125,0.0,0.10200000000000031
27.7,left,0.323974609375,0.110595703125,6.103515625e-05,0.1039999999999992
27.804000000000002,left,0.323974609375,0.110595703125,0.0,0.10400000000000276
27.906,left,0.323974609375,0.11065673828125,6.103515625e-05,0.10199999999999676
28.036,left,0.323974609375,0.110595703125,6.103515625e-05,0.13000000000000256
28.142,left,0.323974609375,0.110595703125,0.0,0.1059999999999981
28.254,left,0.323974609375,0.11053466796875,6.103515625e-05,0.11200000000000188
28.36,left,0.323974609375,0.11065673828125,0.0001220703125,0.1059999999999981
28.464000000000002,left,0.323974609375,0.1107177734375,6.103515625e-05,0.10400000000000276
28.568,left,0.323974609375,0.11053466796875,0.00018310546875,0.1039999999999992
28.684,left,0.323974609375,0.11065673828125,0.0001220703125,0.11599999999999966
28.792,left,0.323974609375,0.110595703125,6.103515625e-05,0.10800000000000054
28.898,left,0.323974609375,0.110595703125,0.0,0.1059999999999981
29.064,left,0.323974609375,0.110595703125,0.0,0.16600000000000037
29.168,left,0.323974609375,0.110595703125,0.0,0.1039999999999992
29.286,left,0.323974609375,0.11065673828125,6.103515625e-05,0.1180000000000021
29.398,left,0.323974609375,0.11053466796875,0.0001220703125,0.11199999999999832
29.502,left,0.323974609375,0.110595703125,6.103515625e-05,0.1039999999999992
29.602,left,0.323974609375,0.1104736328125,0.0001220703125,0.10000000000000142
29.702,left,0.324462890625,0.1094970703125,0.0010918300671385692,0.10000000000000142
29.812,left,0.324462890625,0.1094970703125,0.0,0.10999999999999943
29.914,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
30.016000000000002,left,0.324462890625,0.109375,6.103515625e-05,0.10200000000000031
30.128,left,0.323974609375,0.110595703125,0.0013147375017418222,0.11199999999999832
30.254,left,0.32373046875,0.11126708984375,0.0007143981879101334,0.12600000000000122
30.366,left,0.32373046875,0.11138916015625,0.0001220703125,0.11199999999999832
30.482,left,0.324462890625,0.10980224609375,0.0017477808915132267,0.11599999999999966
30.59,left,0.324462890625,0.1094970703125,0.00030517578125,0.10800000000000054
30.692,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10200000000000031
30.8,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10800000000000054
30.906000000000002,left,0.324462890625,0.1094970703125,0.0,0.10600000000000165
31.008,left,0.324462890625,0.1094970703125,0.0,0.10199999999999676
31.114,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10600000000000165
31.216,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
31.32,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
31.422,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
31.54,left,0.324462890625,0.10955810546875,0.0001220703125,0.11799999999999855
31.642,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000031
31.744,left,0.324462890625,0.1094970703125,0.0,0.10200000000000031
31.848,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
31.95,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000031
32.058,left,0.324462890625,0.109375,6.103515625e-05,0.10800000000000054
32.168,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10999999999999943
32.268,left,0.324462890625,0.10943603515625,0.0,0.10000000000000142
32.37,left,0.324462890625,0.10943603515625,0.0,0.10199999999999676
32.47,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10000000000000142
32.574,left,0.324462890625,0.10943603515625,6.103515625e-05,0.1039999999999992
32.676,left,0.324462890625,0.109375,6.103515625e-05,0.10200000000000387
32.78,left,0.324462890625,0.10943603515625,6.103515625e-05,0.1039999999999992
32.88,left,0.324462890625,0.10943603515625,0.0,0.10000000000000142
32.982,left,0.324462890625,0.10943603515625,0.0,0.10199999999999676
33.082,left,0.32373046875,0.11083984375,0.0015833888880704158,0.10000000000000142
33.196,left,0.32373046875,0.1109619140625,0.0001220703125,0.11399999999999721
33.298,left,0.32373046875,0.111083984375,0.0001220703125,0.10200000000000387
33.404,left,0.32373046875,0.11114501953125,6.103515625e-05,0.10600000000000165
33.508,left,0.324462890625,0.10943603515625,0.0018593196059238058,0.1039999999999992
33.61,left,0.324462890625,0.109375,6.103515625e-05,0.10199999999999676
33.718,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10800000000000409
33.83,left,0.324462890625,0.10943603515625,0.0,0.11199999999999477
33.936,left,0.324462890625,0.10943603515625,0.0,0.10600000000000165
34.036,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10000000000000142
34.136,left,0.324462890625,0.1094970703125,0.0,0.10000000000000142
34.24,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
34.344,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
34.448,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
34.56,left,0.324462890625,0.1094970703125,0.0,0.11200000000000188
34.660000000000004,left,0.324462890625,0.1094970703125,0.0,0.10000000000000142
34.764,left,0.324462890625,0.10943603515625,6.103515625e-05,0.1039999999999992
34.87,left,0.324462890625,0.109619140625,0.00018310546875,0.10599999999999454
34.97,left,0.324462890625,0.10955810546875,6.103515625e-05,0.10000000000000142
35.1,left,0.323974609375,0.11065673828125,0.0012022531496333135,0.13000000000000256
35.202,left,0.32373046875,0.111083984375,0.0004920811613951751,0.10199999999999676
35.306,left,0.32373046875,0.11102294921875,6.103515625e-05,0.1039999999999992
35.406,left,0.324462890625,0.109375,0.0018033797244499704,0.10000000000000142
35.508,left,0.324462890625,0.1094970703125,0.0001220703125,0.10200000000000387
35.62,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11199999999999477
35.734,left,0.324462890625,0.10943603515625,0.0,0.11400000000000432
35.844,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10999999999999943
35.95,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10600000000000165
36.054,left,0.324462890625,0.10943603515625,0.0,0.1039999999999992
36.156,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10199999999999676
36.256,left,0.324462890625,0.1094970703125,0.0,0.10000000000000142
36.36,left,0.324462890625,0.10943603515625,6.103515625e-05,0.1039999999999992
36.462,left,0.324462890625,0.10943603515625,0.0,0.10200000000000387
36.57,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10799999999999699
36.678,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10799999999999699
36.782000000000004,left,0.323486328125,0.111328125,0.002129243596498097,0.10400000000000631
36.894,left,0.323974609375,0.11102294921875,0.0005758045124546267,0.11199999999999477
36.998,left,0.32373046875,0.111328125,0.000390815688319876,0.1039999999999992
37.098,left,0.32373046875,0.11138916015625,6.103515625e-05,0.10000000000000142
37.204,left,0.32373046875,0.11138916015625,0.0,0.10600000000000165
37.306,left,0.32373046875,0.111328125,6.103515625e-05,0.10199999999999676
37.418,left,0.32373046875,0.11138916015625,6.103515625e-05,0.11200000000000188
37.524,left,0.32373046875,0.111083984375,0.00030517578125,0.10600000000000165
37.628,left,0.324462890625,0.109375,0.0018593196059238058,0.1039999999999992
37.736000000000004,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10800000000000409
37.842,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10599999999999454
37.946,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
38.046,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10000000000000142
38.15,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1039999999999992
38.266,left,0.324462890625,0.10943603515625,6.103515625e-05,0.11599999999999966
38.37,left,0.324462890625,0.10943603515625,0.0,0.1039999999999992
38.472,left,0.324462890625,0.10943603515625,0.0,0.10200000000000387
38.574,left,0.324462890625,0.10943603515625,0.0,0.10199999999999676
38.676,left,0.324462890625,0.10943603515625,0.0,0.10200000000000387
38.78,left,0.324462890625,0.1094970703125,6.103515625e-05,0.1039999999999992
38.88,left,0.324462890625,0.1094970703125,0.0,0.10000000000000142
38.980000000000004,left,0.324462890625,0.1094970703125,0.0,0.10000000000000142
39.084,left,0.324462890625,0.1094970703125,0.0,0.1039999999999992
39.19,left,0.324462890625,0.1094970703125,0.0,0.10599999999999454
39.296,left,0.324462890625,0.1094970703125,0.0,0.10600000000000165
39.398,left,0.324462890625,0.10943603515625,6.103515625e-05,0.10200000000000387
39.504,left,0.324462890625,0.10943603515625,0.0,0.10599999999999454
39.606,left,0.324462890625,0.1094970703125,6.103515625e-05,0.10200000000000387
39.712,left,0.324462890625,0.1094970703125,0.0,0.10600000000000165
